mal_id,title,title_english,title_japanese,title_synonyms,year,season,season_label,score,scored_by,rank,popularity,members,favorites,episodes,type,status,airing,approved,duration,rating,source,broadcast,aired_from,aired_to,trailer_url,is_hentai,is_japanese,studios,studios_count,producers,producers_count,licensors,licensors_count,genres,genres_count,themes,themes_count,demographics,demographics_count,synopsis_short,background_short,url
59265,Magic Maker: Isekai Mahou no Tsukurikata,Magic Maker: How to Make Magic in Another World,マジック・メイカー －異世界魔法の作り方－,Magic Maker: How to Create Magic in Another World,2025,winter,Winter 2025,6.81,34568,5474,2834,72453,138,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Thursdays at 00:00 (JST),2025-01-09T00:00:00+00:00,2025-03-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/i_p5slC_n54?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Deen,1,TV Tokyo|Frontier Works|Half H.P Studio|AT-X|Toy's Factory|BS NTV|Kadokawa,7,,0,Fantasy,1,Isekai|Reincarnation,2,,0,"A 30-year-old man who dreams of becoming a wizard suddenly loses his life. Reincarnated in another world as a young child named Shion, he grows up alongside Marie, his dependable older sister who ador...",,https://myanimelist.net/anime/59265/Magic_Maker__Isekai_Mahou_no_Tsukurikata
55842,Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru,"Okitsura: Fell in Love with an Okinawan Girl, but I Just Wish I Know What She's Saying",沖縄で好きになった子が方言すぎてツラすぎる,,2025,winter,Winter 2025,7.09,23086,4094,2970,66692,180,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Web manga,Sundays at 01:00 (JST),2025-01-05T00:00:00+00:00,2025-03-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/o5WMDPjBZVw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Millepensee,1,Asmik Ace|Studio Mausu|King Records|BS11|Happinet Phantom Studios|Ashibi Company,6,,0,Comedy|Romance,2,Love Polygon|School,2,,0,"Moving from Tokyo to Okinawa island, Teruaki ""Teru"" Nakamura unexpectedly falls in love with his outgoing classmate Hina Kyan, who readily ensures he feels included at his new high school. However, du...",Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru was the first anime to air on three Okinawan commercial broadcasters. The series was released on Blu-ray in two volumes by Happinet Media Marke...,https://myanimelist.net/anime/55842/Okinawa_de_Suki_ni_Natta_Ko_ga_Hougen_Sugite_Tsurasugiru
58216,Übel Blatt,Ubel Blatt,Übel Blatt～ユーベルブラット～,,2025,winter,Winter 2025,6.31,21226,8483,3005,65047,164,12,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Manga,Saturdays at 00:30 (JST),2025-01-11T00:00:00+00:00,2025-03-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/3BPBHHz5v74?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Satelight|Staple Entertainment,2,Square Enix|Pony Canyon|DAX Production|Good Smile Company|Kansai TV|BS NTV|MAGNET|Anici,8,,0,Action|Adventure|Fantasy,3,,0,Seinen,1,"Once admired as the strongest swordsman of the empire, Ascheriit is betrayed and brutally killed by seven of his brothers-in-arms after defeating the evil forces of Wischtech. Twenty years later, Asch...",,https://myanimelist.net/anime/58216/Übel_Blatt
59514,Sentai Red Isekai de Boukensha ni Naru,The Red Ranger Becomes an Adventurer in Another World,戦隊レッド 異世界で冒険者になる,,2025,winter,Winter 2025,6.78,24057,5646,3104,61598,197,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 23:30 (JST),2025-01-12T00:00:00+00:00,2025-03-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/7Nw5KKqfRIU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Satelight,1,Square Enix|AT-X|Nippon Columbia|Tohokushinsha Film Corporation|TV Aichi|BS11|Kadokawa,7,,0,Action|Adventure|Comedy|Fantasy,4,Isekai,1,Shounen,1,"The Red Ranger, Tougo Asagaki, finds himself transported to another world in the middle of a fierce battle against forces of evil. Upon arriving, he quickly makes a name for himself as an adventurer a...","Sentai Red Isekai de Boukensha ni Naru was released on Blu-ray and DVD in three volumes from April 25, 2025, to June 25, 2025.",https://myanimelist.net/anime/59514/Sentai_Red_Isekai_de_Boukensha_ni_Naru
59142,Unnamed Memory Act.2,Unnamed Memory Season 2,Unnamed Memory Act.2,Unnamed Memory 2nd Season,2025,winter,Winter 2025,7.12,18997,3947,3208,57426,313,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 23:30 (JST),2025-01-07T00:00:00+00:00,2025-03-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Mvczf8DZJc4?enablejsapi=1&wmode=opaque&autoplay=1,False,False,ENGI,1,AT-X|Glovision|Sammy|Tencent Japan|Kadokawa|Heart Company|Bandai Namco Music Live,7,,0,Adventure|Fantasy|Romance,3,,0,,0,Second season of Unnamed Memory.,,https://myanimelist.net/anime/59142/Unnamed_Memory_Act2
58082,NEET Kunoichi to Nazeka Dousei Hajimemashita,I'm Living with an Otaku NEET Kunoichi!?,ニートくノ一となぜか同棲はじめました,Somehow|I Started Living With a NEET Otaku Kunoichi|NEET de Otaku na Kunoichi to Nazeka Dousei Hajimemashita,2025,winter,Winter 2025,6.12,13329,9603,3421,51714,145,24,TV,Finished Airing,False,True,12 min per ep,PG-13 - Teens 13 or older,Web manga,Sundays at 01:30 (JST),2025-01-05T00:00:00+00:00,2025-06-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/kwWmwZ9WEAc?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Quad,1,Asmik Ace|King Records,2,,0,Comedy|Romance|Supernatural,3,,0,,0,"Tsukasa Atsumi is a salaryman who leads an ordinary, solitary life. On his way back from work one evening, he is saved from a demon attack by a mysterious woman in a ninja outfit. Introducing herself ...",,https://myanimelist.net/anime/58082/NEET_Kunoichi_to_Nazeka_Dousei_Hajimemashita
58484,Ishura 2nd Season,,異修羅 第2期,Ishura Season 2,2025,winter,Winter 2025,7.19,14771,3566,3815,42699,158,12,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Light novel,Wednesdays at 23:00 (JST),2025-01-08T00:00:00+00:00,2025-03-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/HwS08hlvhgw?enablejsapi=1&wmode=opaque&autoplay=1,False,False,Passione,1,Magic Capsule|Tencent Japan|Kadokawa|Aiming,4,,0,Action|Adventure|Fantasy,3,Gore|Isekai,2,,0,Second season of Ishura.,"Ishura 2nd Season was released on Blu-ray and DVD as a box set on May 28, 2025.",https://myanimelist.net/anime/58484/Ishura_2nd_Season
59055,"Hana wa Saku, Shura no Gotoku",Flower and Asura,花は咲く、修羅の如く,Hanashura,2025,winter,Winter 2025,7.11,11574,3990,3978,39209,102,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Wednesdays at 01:29 (JST),2025-01-08T00:00:00+00:00,2025-03-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Hbu5KOGlihs?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Bind,1,Magic Capsule|Nippon Television Network|King Records|BS NTV|Yostar,5,Sentai Filmworks,1,Drama,1,School,1,Seinen,1,"Since childhood, Hana Haruyama has been enthralled by the art of storytelling. After watching a child her age perform on television with mesmerizing grace, Hana decides to try it herself. She practice...",,https://myanimelist.net/anime/59055/Hana_wa_Saku_Shura_no_Gotoku
58259,"Douse, Koishite Shimaunda.","Anyway, I'm Falling in Love with You.",どうせ、恋してしまうんだ。,Anyway|I Will Fall in Love with You|Koishima,2025,winter,Winter 2025,6.1,10574,9715,4115,36498,119,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Fridays at 01:28 (JST),2025-01-10T00:00:00+00:00,2025-03-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/_lZ6iS-5Eig?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Typhoon Graphics,1,TBS|Kodansha|Universal Music Japan|BS11|Crunchyroll|Nichion|arma bianca|Pia|Happinet Media Marketing,9,,0,Drama|Romance,2,Reverse Harem|School,2,Shoujo,1,"Aspiring manga artist Mizuho Nishino has grown alongside her four childhood friends: Kizuki Hazawa, Shuugo Hoshikawa, Shin Kashiwagi, and Airu Izumi. But on Mizuho's 17th birthday, Kizuki suddenly ask...",,https://myanimelist.net/anime/58259/Douse_Koishite_Shimaunda
57050,Kisaki Kyouiku kara Nigetai Watashi,I Want to Escape from Princess Lessons,妃教育から逃げたい私,The Me Who Wants to Escape the Princess Training|I Want to Escape From Princess Training|I Want to Escape from Princess Education,2025,winter,Winter 2025,5.65,12929,12020,4156,35758,106,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 22:00 (JST),2025-01-05T00:00:00+00:00,2025-03-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/k3A68zT1SEw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,EMT Squared,1,Pony Canyon|Nikkatsu|BS Fuji|Yomiuri TV Enterprise|Jinnan Studio|Muse Communication|Shufu to Seikatsusha,7,,0,Comedy|Romance,2,,0,,0,"Duchess Leticia Dorman has been betrothed to Crown Prince Clarke since age seven. She was once a rambunctious and free-spirited child, but the strict education she’s receiving to make her a fit future...",,https://myanimelist.net/anime/57050/Kisaki_Kyouiku_kara_Nigetai_Watashi
51119,Grisaia: Phantom Trigger,Grisaia: Phantom Trigger,グリザイア:ファントムトリガー,,2025,winter,Winter 2025,6.39,5353,7990,4282,33821,94,13,TV,Finished Airing,False,True,26 min per ep,R - 17+ (violence & profanity),Visual novel,Thursdays at 00:00 (JST),2025-01-02T00:00:00+00:00,2025-03-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/b-7bB_pxlMU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bibury Animation Studios,1,Aniplex|Bushiroad|Tokyo MX|Crunchyroll|BS NTV|Front Wing|Bushiroad Move|WOWMAX,8,,0,Action,1,School,1,,0,"Several years after The Fruit of Grisaia...  What was once ""Mihama Academy,"" a sanctuary for young girls, has now been transformed into a SORD (Special Organization for Research &amp; Development) tra...",,https://myanimelist.net/anime/51119/Grisaia__Phantom_Trigger
59136,Tasokare Hotel,Tasokare Hotel,誰ソ彼ホテル,,2025,winter,Winter 2025,7.2,10079,3505,4347,32615,111,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Game,Wednesdays at 22:30 (JST),2025-01-08T00:00:00+00:00,2025-03-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/eRmNv5CLXbM?enablejsapi=1&wmode=opaque&autoplay=1,False,True,PRA,1,Movic|flying DOG|Nikkatsu|Bushiroad|qooop|REMOW,6,,0,Fantasy|Mystery,2,,0,,0,"Situated within an endless twilight, the Tasogare Hotel welcomes anyone stuck between life and death. Unaware of their fate, guests must regain lost memories through mementos hidden in their designate...","Tasokare Hotel was released on Blu-ray in four volumes from April 25, 2025, to July 25, 2025. Each episode was streamed five days in advance of the TV broadcast starting on January 3, 2025, on Abema. ...",https://myanimelist.net/anime/59136/Tasokare_Hotel
56653,BanG Dream! Ave Mujica,Ave Mujica: The Die is Cast,BanG Dream! Ave Mujica,,2025,winter,Winter 2025,8.06,12418,609,4413,31444,722,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Mixed media,Thursdays at 23:00 (JST),2025-01-02T00:00:00+00:00,2025-03-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Souwq8yepWQ?enablejsapi=1&wmode=opaque&autoplay=1,False,True,SANZIGEN,1,Ultra Super Pictures|Bushiroad|Tokyo MX|Good Smile Company|Bushiroad Music|HoriPro International,6,,0,Drama,1,Music,1,,0,"The day Sakiko Togawa's privileged life crumbled, she painfully broke her vow to CRYCHIC and left the band behind—an act that tore her heart in two. As days fade into nights, she struggles to make end...","BanG Dream! Ave Mujica was released on Blu-ray in two volumes by Bushiroad Music on May 28, 2025.",https://myanimelist.net/anime/56653/BanG_Dream_Ave_Mujica
57152,Mahoutsukai no Yakusoku,Promise of Wizard,魔法使いの約束,Mahoyaku,2025,winter,Winter 2025,5.5,5517,12571,4845,25529,86,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Game,Mondays at 22:00 (JST),2025-01-06T00:00:00+00:00,2025-03-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/HNwFm565bJU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,LIDENFILMS,1,Shochiku|Mainichi Broadcasting System|Pony Canyon|Ultra Super Pictures|Tohokushinsha Film Corporation|BS-TBS|Tokyo MX|Kadokawa Media House|Marui Group|coly|KADOKAWA Game Linkage,11,,0,Fantasy,1,Isekai,1,,0,"On her way home, kindhearted high school student Akira Masaki is whisked away to another world full of magic. Those who can wield it are called wizards, and some are chosen to fight against the Great ...","Mahoutsukai no Yakusoku is an adaptation of the 2019 mobile video game of the same title developed by Coly. The series was released on Blu-ray in three volumes from April 23, 2025, to June 25, 2025.",https://myanimelist.net/anime/57152/Mahoutsukai_no_Yakusoku
58739,Momentary Lily,Momentary Lily,もめんたりー・リリィ,,2025,winter,Winter 2025,5.91,6985,10753,4941,24460,63,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Original,Fridays at 00:00 (JST),2025-01-03T00:00:00+00:00,2025-03-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/LJkengk1IP0?enablejsapi=1&wmode=opaque&autoplay=1,False,True,GoHands,1,Shochiku|Tokyo MX|Glovision|Kansai TV|U-NEXT|MAGNET|Fabtone|BS Asahi|Animoca Brands Japan,9,,0,Action|Fantasy|Sci-Fi,3,,0,,0,"Robotic invaders wiped out all life, but Renge fights to survive using her powers. With no memories, she roams the city until she meets five other young women, each with unique abilities. Together, th...",,https://myanimelist.net/anime/58739/Momentary_Lily
58066,Sorairo Utility (TV),Sorairo Utility,空色ユーティリティ,Sky Blue Utility|Sora-iro Utility,2025,winter,Winter 2025,7.12,6589,3942,5261,21015,48,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Original,Saturdays at 01:00 (JST),2025-01-04T00:00:00+00:00,2025-03-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/U15NDDLoXYU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Yostar Pictures,1,Sotsu|Shochiku|Pony Canyon|Tokyo MX|JR East Marketing & Communications|Zenta Studio,6,Sentai Filmworks,1,Sports,1,CGDCT,1,,0,"Avid gacha player Minami Aoba finds herself at an impasse when her favorite game announces the end of its live service. Left adrift without her beloved characters, she realizes she has been wasting he...",,https://myanimelist.net/anime/58066/Sorairo_Utility_TV
58265,Babanbabanban Vampire,,ババンババンバンバンパイア,Baban Baban Ban Vampire,2025,winter,Winter 2025,6.57,5976,6862,5425,19377,77,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 23:30 (JST),2025-01-11T00:00:00+00:00,2025-03-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/nlqnmg6QELY?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Gaina,1,TV Asahi|Shochiku|Movic|Akita Shoten|JR East Marketing & Communications|Lawson Entertainment|Bit grooove promotion|BS Asahi|TV Asahi Music|LY Corporation,10,,0,Boys Love|Comedy|Supernatural,3,Vampire,1,Shounen,1,"A decade ago, 450-year-old vampire Ranmaru Mori was saved from the brink of death by Rihito Tatsuno, a young and innocent boy. Ever since then, Ranmaru has been working at the Tatsuno family's bathhou...",Babanbabanban Vampire aired on TV Asahi's IMAnimation block.,https://myanimelist.net/anime/58265/Babanbabanban_Vampire
59113,Farmagia,Farmagia,FARMAGIA（ファーマギア）,,2025,winter,Winter 2025,5.63,5015,12123,5745,16667,36,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Game,Fridays at 22:30 (JST),2025-01-10T00:00:00+00:00,2025-03-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Mz_YknFDMhg?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bridge,1,Marvelous Entertainment|Delfi Sound|ADK Emotions,3,,0,Action|Adventure|Fantasy,3,,0,,0,"In Felicidad Underworld, farmers who can produce monsters from seeds and befriend them are called Farmagia. One of the world's five continents, Avrion, is home to a spirited Farmagia, Ten, and his fri...",Farmagia adapts the video game of the same name.,https://myanimelist.net/anime/59113/Farmagia
60407,Kimi to Idol Precure♪,You and Idol Precure♪,キミとアイドルプリキュア♪,,2025,winter,Winter 2025,7.37,975,2596,8570,6142,56,49,TV,Currently Airing,True,True,24 min per ep,G - All Ages,Original,Sundays at 08:30 (JST),2025-02-02T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/JK8GE-6pU8U?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Toei Animation,1,,0,,0,Action,1,Mahou Shoujo,1,,0,"Uta Sakura is a lively and energetic middle school student who loves singing. One day, while walking her dog, she encounters a cute, peach-like fairy named Purirun, who is searching for the Legendary ...",,https://myanimelist.net/anime/60407/Kimi_to_Idol_Precure♪
54717,Mahoutsukai Precure!! Mirai Days,Witchy Pretty Cure!! Mirai Days,魔法つかいプリキュア！！～MIRAI DAYS～,Maho Girls Precure!! Mirai Days,2025,winter,Winter 2025,7.17,1169,3659,9173,5190,24,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Original,Sundays at 02:00 (JST),2025-01-12T00:00:00+00:00,2025-03-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Mdr0WF5pPgI?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Toei Animation|Studio Deen,2,,0,,0,Action,1,Mahou Shoujo,1,,0,Second season of Mahoutsukai Precure!.,,https://myanimelist.net/anime/54717/Mahoutsukai_Precure_Mirai_Days
54769,Sousei no Aquarion: Myth of Emotions,Aquarion: Myth of Emotions,想星のアクエリオン Myth of Emotions,,2025,winter,Winter 2025,5.4,1243,12928,9170,5189,8,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Original,Fridays at 00:30 (JST),2025-01-10T00:00:00+00:00,2025-03-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/T9zHdVOM7qE?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Satelight,1,DAX Production|flying DOG|TV Aichi|Crunchyroll|DMM.com|MAGNET|NetEase|Vobile Japan,8,,0,Sci-Fi,1,Mecha,1,,0,"""Remember, when you had wings.""  In response to a wish from 12,000 years ago, a broken heart connects. When the sun, moon, and Mars meet, a new melody of fusion flows! Enoshima is a small island float...",,https://myanimelist.net/anime/54769/Sousei_no_Aquarion__Myth_of_Emotions
56135,UniteUp! Uni:Birth,UniteUp! -Uni:Birth-,UniteUp! -Uni:Birth-,,2025,winter,Winter 2025,6.73,990,5912,9520,4643,29,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Music,Saturdays at 23:30 (JST),2025-01-11T00:00:00+00:00,2025-04-06T00:00:00+00:00,https://www.youtube-nocookie.com/embed/c6iEV6LNfR8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,CloverWorks,1,Sony Music Entertainment,1,,0,Slice of Life,1,Idols (Male)|Music,2,,0,Second season of UniteUp!,,https://myanimelist.net/anime/56135/UniteUp_Uni_Birth
